"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"ENSG00000114346.14",2.42956529581223,5.28211853525844,7.89489373213608,7.83154052611151e-08,1.08927515141122e-05,8.22230753055127,"Up"
"ENSG00000129810.15",3.44243696772733,0.552241311514803,7.88690520717646,7.96248179562013e-08,1.09940369084635e-05,8.20618808783843,"Up"
"ENSG00000146670.10",3.40274898727484,3.19659735213653,7.8790544065144,8.09336578521292e-08,1.10483579210098e-05,8.1903375494665,"Up"
"ENSG00000156873.16",1.1862528356037,4.35389141406522,7.8775535331629,8.11863898826585e-08,1.10483579210098e-05,8.18730631410643,"Up"
"ENSG00000137573.14",1.98028761729016,7.36454500810789,7.86998110846859,8.24739762653725e-08,1.10712979269613e-05,8.17200771262754,"Up"
"ENSG00000149451.18",-3.42500857957915,3.14687192226468,-7.86968043362828,8.25255343466665e-08,1.10712979269613e-05,8.17140008669463,"Down"
"ENSG00000130988.13",-3.51370245782368,1.23280133379108,-7.86355162156895,8.35837429303985e-08,1.11325628957354e-05,8.15901167935025,"Down"
"ENSG00000133466.14",2.45151955901807,4.19147725422469,7.85918093382299,8.4346929344575e-08,1.11325628957354e-05,8.1501737172229,"Up"
"ENSG00000137727.12",-3.28551975810694,2.85786468414841,-7.85690159191728,8.47477826700091e-08,1.11325628957354e-05,8.14556356624538,"Down"
"ENSG00000172156.4",3.20763378032613,-1.74056522844964,7.84368824641827,8.71105414060571e-08,1.1364020698186e-05,8.11882371114953,"Up"
"ENSG00000089685.15",4.50936826401478,3.20930353657354,7.83795696157901,8.81564047497039e-08,1.14216887140096e-05,8.10721745278532,"Up"
"ENSG00000072163.20",-2.24342838826916,4.92202553898195,-7.82706520546133,9.01797920137201e-08,1.16043601750444e-05,8.08514777934481,"Down"
"ENSG00000167553.16",1.72175165607828,5.49633327517759,7.81621273265269,9.22435287299188e-08,1.17690647287439e-05,8.06314063979023,"Up"
"ENSG00000154263.17",-4.51759893203619,2.19714539397561,-7.81123616821695,9.32061075582018e-08,1.17690647287439e-05,8.05304323953503,"Down"
"ENSG00000179796.12",-3.90053096804993,-0.920025227224789,-7.81061865067912,9.33262692594407e-08,1.17690647287439e-05,8.0517900527747,"Down"
"ENSG00000171368.12",-2.12875189202424,3.19916393848522,-7.80363657713069,9.46960616456718e-08,1.17971071032807e-05,8.03761683435804,"Down"
"ENSG00000101447.15",4.19778609473128,2.5879107603812,7.80313148385009,9.47959547313739e-08,1.17971071032807e-05,8.03659124988969,"Up"
"ENSG00000149124.11",-6.36837845609055,0.237816438550669,-7.78638189848676,9.81708145022142e-08,1.21372491968881e-05,8.00256057338559,"Down"
"ENSG00000273771.1",-2.4649480055094,-1.61229222066243,-7.77567191545312,1.00393446697954e-07,1.22884039613256e-05,7.98077949901418,"Down"
"ENSG00000177363.5",-3.63274164005671,2.33642280121482,-7.77135069142426,1.01304851158265e-07,1.22884039613256e-05,7.97198665903269,"Down"
"ENSG00000177098.9",-3.1702980879311,3.98086855092214,-7.77117397625355,1.01342303762254e-07,1.22884039613256e-05,7.97162702103033,"Down"
"ENSG00000175643.10",3.05129089173996,2.87609841729317,7.76781483620394,1.02056952378926e-07,1.2296237650954e-05,7.96478988276255,"Up"
"ENSG00000151651.16",2.83536625916631,2.9432646075466,7.75971376566649,1.0380188156767e-07,1.24273189350256e-05,7.94829439053982,"Up"
"ENSG00000276043.5",4.3172440645343,2.4387509982169,7.75112105183689,1.05686340366947e-07,1.25074422395205e-05,7.9307874474266,"Up"
"ENSG00000135451.13",3.68984154902846,1.57313216627405,7.74988698695768,1.05959862966681e-07,1.25074422395205e-05,7.92827226655688,"Up"
"ENSG00000113578.18",-2.59570706377662,4.69920406108261,-7.74766246677954,1.06454757906682e-07,1.25074422395205e-05,7.92373785645134,"Down"
"ENSG00000161800.13",2.2016085321421,4.80550684394602,7.74285458117874,1.07532535595466e-07,1.25100361540233e-05,7.91393513287382,"Up"
"ENSG00000150471.16",-3.08768706073668,1.97333896733691,-7.74167121733749,1.07799529134373e-07,1.25100361540233e-05,7.91152187869806,"Down"
"ENSG00000100526.20",3.22373531781166,1.79840173127028,7.73253375846199,1.09884286927657e-07,1.26742144605095e-05,7.89288089314356,"Up"
"ENSG00000122591.12",-2.10086467344774,5.11411597784346,-7.72155015943761,1.12445344953849e-07,1.27688572915268e-05,7.87045771263663,"Down"
"ENSG00000180592.17",-2.14485298850929,-0.0632918048813568,-7.71880884239326,1.13094080306821e-07,1.27688572915268e-05,7.86485855756333,"Down"
"ENSG00000148541.13",-2.69082028729658,1.95667650552827,-7.71755285490851,1.13392598080012e-07,1.27688572915268e-05,7.86229283391945,"Down"
"ENSG00000155886.11",4.96821943428732,-0.180201477900486,7.71689384236416,1.13549554039571e-07,1.27688572915268e-05,7.86094651600162,"Up"
"ENSG00000100911.16",1.37296574480853,6.36618159729487,7.714631076837,1.14090179323596e-07,1.27688572915268e-05,7.85632336244734,"Up"
"ENSG00000149380.12",2.96297373669721,1.64459017472763,7.71186356066022,1.14755008435163e-07,1.27688572915268e-05,7.85066792655586,"Up"
"ENSG00000143228.13",3.46973406064852,1.93693139800468,7.70735212531622,1.15847342374394e-07,1.27785005212832e-05,7.84144641191829,"Up"
"ENSG00000083782.8",4.82281904296818,-0.738772277237721,7.70578843675997,1.16228446908042e-07,1.27785005212832e-05,7.83824949830954,"Up"
"ENSG00000116678.20",-3.10596160021663,4.89390626942291,-7.70317497184037,1.16868290874498e-07,1.27785005212832e-05,7.83290556131266,"Down"
"ENSG00000168497.5",-4.58489869925955,4.32665257913016,-7.691896951551,1.19671343275224e-07,1.2960542436819e-05,7.80983329222868,"Down"
"ENSG00000249669.10",-3.86777653118107,4.05434037537329,-7.68958268504025,1.20255048416764e-07,1.2960542436819e-05,7.80509655952726,"Down"
"ENSG00000243742.5",2.95396917441238,0.636182455784494,7.68826509988727,1.20588679894277e-07,1.2960542436819e-05,7.80239944261806,"Up"
"ENSG00000117724.13",3.49664688807327,5.15607356089438,7.67226541539638,1.24716976592204e-07,1.33285103345657e-05,7.76962786611595,"Up"
"ENSG00000177990.12",-2.72606289236586,0.729816691891864,-7.6632339822619,1.27111324350014e-07,1.35080775921621e-05,7.75111281065604,"Down"
"ENSG00000136160.17",-2.40420765579487,4.21284444821854,-7.64999091517678,1.30708180738045e-07,1.38127147868205e-05,7.7239423601985,"Down"
"ENSG00000102100.16",1.65893665550999,5.25346988441786,7.64060342659633,1.33321226250885e-07,1.40105795320097e-05,7.70466699334398,"Up"
"ENSG00000163017.14",-4.39928233784214,5.53687069773821,-7.63664405605903,1.34439412080567e-07,1.40500327011934e-05,7.69653339633104,"Down"
"ENSG00000137070.18",-1.86046404484981,3.34180634973727,-7.63087214273273,1.36086822056912e-07,1.41440567364206e-05,7.68467231115431,"Down"
"ENSG00000184905.9",-3.96076878065256,-0.66733641528025,-7.62422742836861,1.38009120884762e-07,1.42654673806348e-05,7.67101170944595,"Down"
"ENSG00000248309.7",-2.58071719315947,-0.793296410839874,-7.61374459427119,1.41098835410098e-07,1.43774992874298e-05,7.64944754760681,"Down"
"ENSG00000119147.10",-5.51682793974685,1.99493457906053,-7.61183364198581,1.41669704127763e-07,1.43774992874298e-05,7.64551483711075,"Down"
"ENSG00000250961.2",-4.26629357046989,-0.786659394519897,-7.61129943344577,1.41829716120777e-07,1.43774992874298e-05,7.64441535013736,"Down"
"ENSG00000136158.12",-2.40220787585201,4.72612701525099,-7.61028780649457,1.42133239942344e-07,1.43774992874298e-05,7.64233314687545,"Down"
"ENSG00000165304.8",3.8292238440214,2.45527019460655,7.60524882300072,1.43655109862053e-07,1.44541492454819e-05,7.63195935544482,"Up"
"ENSG00000164032.12",1.5385575862418,6.44766546489135,7.58558734930316,1.49755583043602e-07,1.49882360256761e-05,7.59144720707362,"Up"
"ENSG00000172318.5",-3.66645637440237,-0.458355086443883,-7.5714699071684,1.54299967991856e-07,1.53617799712313e-05,7.56232416073761,"Down"
"ENSG00000183722.9",-2.37057583846918,5.95563532790743,-7.56311131188093,1.57057294082193e-07,1.54361724134866e-05,7.54506761057935,"Down"
"ENSG00000184500.16",-2.28277151078061,5.38579880651588,-7.55999292940307,1.58098935909029e-07,1.54361724134866e-05,7.53862705299909,"Down"
"ENSG00000277631.5",-3.07232310173998,-2.2312629822437,-7.5580953568467,1.58736266512146e-07,1.54361724134866e-05,7.53470721400973,"Down"
"ENSG00000093009.11",3.74401285507699,1.81726534512862,7.55807728712179,1.58742348223987e-07,1.54361724134866e-05,7.53466988467039,"Up"
"ENSG00000174371.17",4.01110179206737,2.09774790293871,7.55693473016406,1.591273853156e-07,1.54361724134866e-05,7.53230943825883,"Up"
"ENSG00000146006.8",-3.0148573274626,0.0738921534914004,-7.54741454248434,1.62373281470687e-07,1.56706785321404e-05,7.51263407642249,"Down"
"ENSG00000228223.3",-1.88986456130367,4.45982811407598,-7.53517791382387,1.6664574737464e-07,1.58861237100663e-05,7.48732553641021,"Down"
"ENSG00000175305.17",2.43156633256301,1.63697229275883,7.5349156035272,1.66738590972873e-07,1.58861237100663e-05,7.48678277499095,"Up"
"ENSG00000158966.16",-2.72739004518125,4.71872821168425,-7.5338251827259,1.67125111984732e-07,1.58861237100663e-05,7.48452641634576,"Down"
"ENSG00000108106.14",2.48410611169482,2.92137384370757,7.52868081435832,1.68961116725094e-07,1.59803424198594e-05,7.47387910529908,"Up"
"ENSG00000071991.9",-3.98439086164386,-1.34512387403169,-7.51742642312453,1.73050539515765e-07,1.61847530199902e-05,7.45057262689802,"Down"
"ENSG00000136108.15",1.65765310375008,4.86914920808153,7.51512098959034,1.73900748184383e-07,1.61847530199902e-05,7.44579611192777,"Up"
"ENSG00000172554.12",-3.35990299943855,-1.29447119259163,-7.51333074992473,1.74563927093773e-07,1.61847530199902e-05,7.44208647621022,"Down"
"ENSG00000065328.17",3.5499548565134,2.18547568179466,7.50953464492555,1.75978790391761e-07,1.61847530199902e-05,7.4342188768454,"Up"
"ENSG00000254986.7",1.83434949226091,5.11087433323142,7.50908929693234,1.76145550115617e-07,1.61847530199902e-05,7.43329573756968,"Up"
"ENSG00000186185.14",3.91843524311453,1.44679475950917,7.50879448042989,1.76256033099914e-07,1.61847530199902e-05,7.43268461174722,"Up"
"ENSG00000172201.12",-3.61645706709222,5.27315306893333,-7.50263268536531,1.78581577775428e-07,1.62993757252385e-05,7.4199089607022,"Down"
"ENSG00000168874.13",-3.88131148429355,2.01622048293309,-7.50093551317546,1.7922764595314e-07,1.62993757252385e-05,7.41638914716624,"Down"
"ENSG00000154655.16",-2.39620700488146,2.18592357736858,-7.4940216602286,1.81884535097545e-07,1.63940574199464e-05,7.40204604565445,"Down"
"ENSG00000265972.6",-2.23478662719944,9.75450307532335,-7.49371808986492,1.82002117688134e-07,1.63940574199464e-05,7.40141611819823,"Down"
"ENSG00000108924.14",-4.35549417405747,3.69760455194442,-7.4819451319052,1.86623056355991e-07,1.66973848702335e-05,7.37697631237717,"Down"
"ENSG00000154856.13",-2.93215816195166,5.03781388027489,-7.4791506001718,1.87737553619533e-07,1.66973848702335e-05,7.37117215234595,"Down"
"ENSG00000115163.15",4.11824311695188,1.06429841527476,7.47638231729491,1.88848339132815e-07,1.66973848702335e-05,7.36542140798808,"Up"
"ENSG00000256663.1",3.37505999926055,-1.65262703831876,7.47321533757476,1.90127405020902e-07,1.66973848702335e-05,7.35884107779623,"Up"
"ENSG00000145386.11",3.19614372713138,2.98834120365533,7.47290880509377,1.90251678462954e-07,1.66973848702335e-05,7.35820409036259,"Up"
"ENSG00000156970.13",3.52370655919798,2.59993471426797,7.47096528674512,1.91041561905878e-07,1.66973848702335e-05,7.35416506423911,"Up"
"ENSG00000155970.12",-2.56023345693584,1.89583473195725,-7.46878819793148,1.91930383013507e-07,1.66973848702335e-05,7.34963998924145,"Down"
"ENSG00000154721.15",-2.24648523141025,4.88230732078168,-7.46756588749985,1.92431269914935e-07,1.66973848702335e-05,7.34709912198739,"Down"
"ENSG00000170962.13",-2.48112253747861,5.29947859281637,-7.46248195877689,1.9452907879757e-07,1.67443870840127e-05,7.33652865523153,"Down"
"ENSG00000261742.6",3.82348704283958,-2.02408283129627,7.46001295331199,1.95556356589257e-07,1.67443870840127e-05,7.3313937834055,"Up"
"ENSG00000101955.15",-2.80507465361788,4.90707435006414,-7.45983995629839,1.9562854438395e-07,1.67443870840127e-05,7.33103396313681,"Down"
"ENSG00000117399.14",3.98403074592747,3.14633443415536,7.45259555532704,1.98676228328706e-07,1.69228054910214e-05,7.31596233229168,"Up"
"ENSG00000091704.10",-4.10590292564159,-1.52321878511496,-7.45065165193137,1.99502306222128e-07,1.69228054910214e-05,7.31191685675191,"Down"
"ENSG00000227467.3",-3.34960646528449,-0.389604658028009,-7.44597630563146,2.01503642845648e-07,1.70074424681605e-05,7.30218473737087,"Down"
"ENSG00000138685.17",-4.07831507972325,3.68317871788156,-7.44413315160482,2.02298295376196e-07,1.70074424681605e-05,7.29834720124541,"Down"
"ENSG00000172061.9",4.36358488202952,5.07376128721103,7.44143785772707,2.03466149039403e-07,1.7029936616059e-05,7.29273459433155,"Up"
"ENSG00000140525.19",2.2908355702397,4.62348911637946,7.43470313004057,2.06414694763649e-07,1.71481041238259e-05,7.2787058417416,"Up"
"ENSG00000225472.2",-3.10365567263194,-1.54736775045918,-7.43367679863667,2.06867882030154e-07,1.71481041238259e-05,7.27656737635447,"Down"
"ENSG00000164087.8",2.45677794391438,2.66311839936326,7.43202910518244,2.07597581114196e-07,1.71481041238259e-05,7.27313392548798,"Up"
"ENSG00000037241.7",1.30761093978675,3.82367296892527,7.42735035689609,2.09684092651468e-07,1.72451491156311e-05,7.2633822718213,"Up"
"ENSG00000228168.1",2.98660377257183,-1.17588121599298,7.41805483983409,2.1389375867348e-07,1.7515213589037e-05,7.24399886922044,"Up"
"ENSG00000245293.3",-2.30214158400864,-0.954421552754406,-7.4133874570047,2.16040185871773e-07,1.76147248101313e-05,7.23426159432681,"Down"
"ENSG00000178999.13",3.49008139363788,1.71903304994466,7.40645870491148,2.19267530217944e-07,1.78011356291958e-05,7.21980082974445,"Up"
"ENSG00000068489.13",2.74011704296822,3.27543018982007,7.40201619680666,2.21362874690503e-07,1.78944450326733e-05,7.2105254171868,"Up"
"ENSG00000245812.3",-3.26978681910087,0.0877012183118648,-7.39743080258801,2.23547232581989e-07,1.79941253256209e-05,7.20094872353645,"Down"
"ENSG00000224958.6",-3.0977141615672,-2.01269557203636,-7.38712130525491,2.28539776610346e-07,1.83180441286496e-05,7.17940617035522,"Down"
"ENSG00000197903.8",2.33528874961451,3.96596750335897,7.38159629366403,2.31262437222769e-07,1.83989506732164e-05,7.16785496348584,"Up"
"ENSG00000100985.7",4.07888349489401,3.36647344580729,7.38112844361903,2.3149451576578e-07,1.83989506732164e-05,7.16687662411774,"Up"
"ENSG00000258545.6",-4.7582107186434,0.386645257238968,-7.37601763170426,2.34045415143355e-07,1.8523862229505e-05,7.15618717618736,"Down"
"ENSG00000206053.13",1.43725084762552,7.26473614297512,7.37265059666199,2.35741752981709e-07,1.8580379164175e-05,7.14914286759149,"Up"
"ENSG00000181778.5",-2.91847572392222,-1.60743332242333,-7.36483611563384,2.39727677900685e-07,1.88161359135658e-05,7.13278765813517,"Down"
"ENSG00000286289.1",-3.19717355631729,1.29981086399137,-7.35970703216391,2.42381502056897e-07,1.89458202186292e-05,7.12204808871589,"Down"
"ENSG00000151748.15",-1.18703901291254,5.8504030426458,-7.35552827006063,2.44565960823571e-07,1.9037900061476e-05,7.11329558911276,"Down"
"ENSG00000130176.8",-3.88865377160303,5.36149826831963,-7.350724284286,2.47102305421292e-07,1.90981962638605e-05,7.10323047645733,"Down"
"ENSG00000013810.20",2.40739916155709,4.17332477274151,7.3486009413101,2.48231969810334e-07,1.90981962638605e-05,7.09878068979246,"Up"
"ENSG00000116183.11",-3.30411094982332,0.360376812638438,-7.34514721830214,2.50080788765094e-07,1.90981962638605e-05,7.0915415207279,"Down"
"ENSG00000106462.11",2.56080578054117,3.50200725310023,7.34484876767544,2.50241216532453e-07,1.90981962638605e-05,7.09091587428177,"Up"
"ENSG00000101003.10",2.81432774100308,3.07997369405975,7.34457456912692,2.50388701281318e-07,1.90981962638605e-05,7.09034105666148,"Up"
"ENSG00000187800.13",-2.15493420167214,3.62626309976599,-7.33437420378817,2.55939258442108e-07,1.94431606935378e-05,7.06894987097203,"Down"
"ENSG00000127241.18",-4.23135368932732,0.227715187675845,-7.32916435867128,2.58822896765752e-07,1.95611355357457e-05,7.0580186003231,"Down"
"ENSG00000253250.3",-2.5362354081854,-0.462158823989363,-7.32784145965506,2.59560426066408e-07,1.95611355357457e-05,7.05524228643611,"Down"
"ENSG00000182481.10",2.2875173023242,6.3046521959881,7.32497165655972,2.61167811901449e-07,1.9604167975904e-05,7.04921869391888,"Up"
"ENSG00000154734.16",-2.85880982651131,6.04204510550086,-7.31518106461788,2.66729038238232e-07,1.98493358899756e-05,7.02865986468052,"Down"
"ENSG00000165795.23",-3.1960345645718,7.08506034577632,-7.31450073840467,2.67119973630429e-07,1.98493358899756e-05,7.02723077225149,"Down"
"ENSG00000131747.15",3.80172777706433,5.13410325951029,7.31369805758301,2.67581975678991e-07,1.98493358899756e-05,7.02554457740653,"Up"
"ENSG00000035499.13",3.42631142037447,1.29953515407624,7.3036006480478,2.73464493655634e-07,2.02064623515233e-05,7.00432510002064,"Up"
"ENSG00000136014.12",-3.10061317199404,-0.106964194164428,-7.29659974889649,2.77621015339816e-07,2.04337709189415e-05,6.98960437990817,"Down"
"ENSG00000104738.18",1.8351832850002,6.28960404152503,7.28440585546293,2.85016542511502e-07,2.08967942563859e-05,6.9639478143781,"Up"
"ENSG00000187824.9",-2.77969358607128,2.6250503325309,-7.2720680467238,2.92705782361803e-07,2.13659737459726e-05,6.93796700733451,"Down"
"ENSG00000133116.8",-2.94013114007579,1.97716835028849,-7.27053685197607,2.93674834740584e-07,2.13659737459726e-05,6.93474113293721,"Down"
"ENSG00000104490.18",-2.67441153532757,5.22767282519402,-7.26838620517782,2.95041497285694e-07,2.13713829211393e-05,6.93020965555721,"Down"
"ENSG00000078596.11",-3.0246791206288,5.21700955917329,-7.26687020527454,2.96008792838787e-07,2.13713829211393e-05,6.92701500496329,"Down"
"ENSG00000179958.10",1.47884918298321,4.84478128535954,7.26448430375951,2.97537747168998e-07,2.14000913515162e-05,6.92198656131738,"Up"
"ENSG00000255248.9",-2.15813170386866,4.35013902306682,-7.26220257495179,2.99007543631982e-07,2.14243435429643e-05,6.9171769151665,"Down"
"ENSG00000138778.13",2.61796165580596,3.06872075981466,7.25520374518842,3.03562660835408e-07,2.16686463862739e-05,6.90241951960868,"Up"
"ENSG00000258441.1",-2.00179591259029,3.41829611118477,-7.24942037143084,3.07380538808796e-07,2.1793577904633e-05,6.89021975053283,"Down"
"ENSG00000083067.23",-2.88804346895384,-1.03886087544433,-7.2490644407454,3.07617112525745e-07,2.1793577904633e-05,6.88946877620413,"Down"
"ENSG00000261039.3",3.6119087871041,-0.655902860444039,7.23810770718923,3.14991992431345e-07,2.22327930180273e-05,6.8663425262223,"Up"
"ENSG00000154493.19",-4.24657723766082,-0.0628275662039866,-7.23049429462192,3.2022338193197e-07,2.25180129837366e-05,6.85026300243143,"Down"
"ENSG00000170509.12",-4.30473097442762,-0.413037248356355,-7.22769293183256,3.22170691247417e-07,2.25710399838375e-05,6.84434446659189,"Down"
"ENSG00000133816.17",1.84228592191655,5.7890186617556,7.21984167011073,3.27693486715385e-07,2.28145783209645e-05,6.82775093533471,"Up"
"ENSG00000164885.13",1.64756843114826,3.57832072746085,7.217244952163,3.29541439222996e-07,2.28145783209645e-05,6.82226089531454,"Up"
"ENSG00000165028.12",-3.08461264388447,2.50493815420994,-7.21684157096858,3.29829465350235e-07,2.28145783209645e-05,6.82140797232279,"Down"
"ENSG00000134028.14",4.81656453141879,0.927342632861279,7.2159440296948,3.30471265592317e-07,2.28145783209645e-05,6.81951009805296,"Up"
"ENSG00000154330.13",-2.96363795683166,3.6578582444774,-7.20157157068196,3.40925255703262e-07,2.34506986795742e-05,6.78910369673129,"Down"
"ENSG00000174469.23",5.91198398331275,1.91219780207244,7.1974381808335,3.43994250117001e-07,2.35760696928014e-05,6.78035370210719,"Up"
"ENSG00000226005.5",-3.64602703073095,-1.40734425967509,-7.19394619182953,3.46609143144059e-07,2.36392883954383e-05,6.7729596179543,"Down"
"ENSG00000109674.4",3.61458172338245,0.144598192532418,7.19287408465592,3.47416059099801e-07,2.36392883954383e-05,6.77068914884707,"Up"
"ENSG00000229108.2",-4.18745073514526,-0.264537727227317,-7.18938550704515,3.50055112643128e-07,2.37334857016395e-05,6.76330004814724,"Down"
"ENSG00000235904.3",-2.90697143834832,-1.28081306078466,-7.18710718740078,3.51789743556059e-07,2.37402236913954e-05,6.75847345129001,"Down"
"ENSG00000111602.12",1.90915761214899,4.9912688003266,7.18458991827095,3.53716582097239e-07,2.37402236913954e-05,6.75313979334985,"Up"
"ENSG00000134138.20",-2.06834904265511,3.61360691190732,-7.18394067108008,3.5421530503767e-07,2.37402236913954e-05,6.75176400626222,"Down"
"ENSG00000105997.22",-2.6450404796431,1.46632819498646,-7.1826944414878,3.55174630189517e-07,2.37402236913954e-05,6.74912301767764,"Down"
"ENSG00000182492.16",2.59160556022267,8.18173625013351,7.1781764828646,3.58674927571938e-07,2.38668500760126e-05,6.73954680564431,"Up"
"ENSG00000132561.14",-3.29510706037584,6.0080244664255,-7.17699960078475,3.59592528635207e-07,2.38668500760126e-05,6.73705182911429,"Down"
"ENSG00000118495.20",-2.29328427946749,4.34396164412432,-7.17479567900769,3.61317397895575e-07,2.38974821629115e-05,6.73237901656328,"Down"
"ENSG00000152253.9",3.71140750534364,1.20660660081391,7.1716291046105,3.63810578062159e-07,2.3978539702522e-05,6.72566396786134,"Up"
"ENSG00000183682.8",2.45831030135466,1.83083850203702,7.16851104250091,3.66282847712795e-07,2.40576609282473e-05,6.71905041791901,"Up"
"ENSG00000143799.14",1.40144454419359,7.64471554321131,7.16051828571719,3.726993912188e-07,2.43944002916776e-05,6.70209118532621,"Up"
"ENSG00000051341.14",2.92851078543236,1.78797262047255,7.15071867535387,3.80724458525287e-07,2.47641381396123e-05,6.68128588859919,"Up"
"ENSG00000085831.15",2.29071992355947,6.0523369123538,7.15042630100084,3.8096659963138e-07,2.47641381396123e-05,6.68066494927088,"Up"
"ENSG00000241684.6",-3.45963172227776,0.719974165472126,-7.1453618652998,3.8518612143756e-07,2.49526735380578e-05,6.6699072906849,"Down"
"ENSG00000179934.7",3.48256837993034,-1.76524871808889,7.13298971300569,3.95697431883879e-07,2.55140414115734e-05,6.64361177284367,"Up"
"ENSG00000140937.14",1.68354897812312,6.19408451867102,7.13200177961007,3.96549385441034e-07,2.55140414115734e-05,6.64151111499243,"Up"
"ENSG00000094804.12",2.8310069062876,3.14691846367428,7.12587047779146,4.0187910186422e-07,2.55463524970567e-05,6.62847097849653,"Up"
"ENSG00000135094.11",3.56882918390022,1.80958312004198,7.12584426987393,4.01902040805129e-07,2.55463524970567e-05,6.62841522784397,"Up"
"ENSG00000034971.17",-6.54861792935743,-0.331392774291566,-7.1256165114709,4.02101447032802e-07,2.55463524970567e-05,6.6279307259498,"Down"
"ENSG00000169744.13",-2.28351614238642,4.53843517613678,-7.1252145267232,4.02453639465157e-07,2.55463524970567e-05,6.62707558118269,"Down"
"ENSG00000105974.13",-3.32713653575501,7.59968648756889,-7.11953400693114,4.07464572117813e-07,2.57779259069583e-05,6.61498895698244,"Down"
"ENSG00000077264.15",-3.81243534915537,2.10863188032849,-7.11477765813631,4.1170957928986e-07,2.595966133949e-05,6.6048652488391,"Down"
"ENSG00000090006.18",-1.95148212988464,6.11808428059396,-7.10875832872106,4.17147032858488e-07,2.6215127154655e-05,6.5920487996033,"Down"
"ENSG00000287148.1",-5.82157226986822,-0.593685135647995,-7.10143510031304,4.23861999473262e-07,2.65489191458153e-05,6.57644924086746,"Down"
"ENSG00000154065.17",-3.33238719389023,2.91213754713399,-7.09925752741361,4.25880058149361e-07,2.65872844222881e-05,6.57180924381139,"Down"
"ENSG00000069702.11",-2.86803966330727,6.70682382810292,-7.08897703352465,4.35541681498046e-07,2.70568789742248e-05,6.54989451071822,"Down"
"ENSG00000280339.1",-3.60547104590116,2.5891499723844,-7.08821909362536,4.36262850874316e-07,2.70568789742248e-05,6.5482782408936,"Down"
"ENSG00000005102.14",-3.74582188495316,2.85544925859212,-7.08400484217172,4.40295094510553e-07,2.71895637258868e-05,6.53929009405292,"Down"
"ENSG00000224525.2",-3.52276470141996,-1.96642431065227,-7.08298460219421,4.41277017543204e-07,2.71895637258868e-05,6.53711375593478,"Down"
"ENSG00000225914.3",-2.77614181498727,-0.791111372432568,-7.07660918925209,4.47464173673841e-07,2.74812737312155e-05,6.52351067462343,"Down"
"ENSG00000131095.13",-4.03631360816748,0.240499370514655,-7.07471584231067,4.49318728985156e-07,2.75058675646706e-05,6.51946979004945,"Down"
"ENSG00000102010.15",-3.1661983319126,1.28390233794708,-7.06976716280523,4.54203412808811e-07,2.77151992151338e-05,6.50890568911716,"Down"
"ENSG00000187699.10",-3.02505830838673,2.78431473463762,-7.06707039526482,4.56888244398392e-07,2.7789382736463e-05,6.50314737932466,"Down"
"ENSG00000103647.13",-2.42103729540423,2.85540107851668,-7.05835481834826,4.65677303405337e-07,2.82331790744082e-05,6.48453040155793,"Down"
"ENSG00000165480.16",3.41384120886524,1.67738439888538,7.05490842391651,4.69200517728672e-07,2.83559009372382e-05,6.47716578720637,"Up"
"ENSG00000143390.18",0.929764551427896,5.39307450210715,7.04761230677502,4.7674992234839e-07,2.8687704286506e-05,6.46156923532818,"Stable"
"ENSG00000189159.16",2.46784702095205,5.79421771979613,7.04584198015849,4.78600450747852e-07,2.8687704286506e-05,6.45778377944037,"Up"
"ENSG00000272316.1",-2.09512583280854,0.789946705161986,-7.04523124380201,4.79240566427146e-07,2.8687704286506e-05,6.45647775241945,"Down"
"ENSG00000165478.7",-4.81204803574465,-0.673368178410429,-7.04305028106845,4.81533632344292e-07,2.87340384524436e-05,6.45181345735569,"Down"
"ENSG00000102384.13",2.62515734294751,1.92533671413957,7.03335245584289,4.91867255905845e-07,2.92002864775231e-05,6.43106529717714,"Up"
"ENSG00000187730.9",3.41895943162059,-0.0774189056084075,7.03236684216387,4.92930163969982e-07,2.92002864775231e-05,6.42895588009374,"Up"
"ENSG00000120049.20",-5.40294350727748,2.63594752548269,-7.031397152622,4.93978202199587e-07,2.92002864775231e-05,6.42688041240545,"Down"
"ENSG00000155660.11",1.2926026745862,7.38631047482585,7.02588698645883,4.99977197844296e-07,2.94628307614414e-05,6.41508429318054,"Up"
"ENSG00000112742.10",3.27090601859898,2.63850467104334,7.02185363567627,5.0441577143538e-07,2.96320768089181e-05,6.40644705929933,"Up"
"ENSG00000104549.12",2.45999632184501,5.45545167306785,7.0111925409971,5.16343932125424e-07,3.0238891083853e-05,6.38360596330024,"Up"
"ENSG00000123473.16",2.27091354807768,3.36942807446546,7.00895743571609,5.18881207776812e-07,3.02936942169944e-05,6.37881531677174,"Up"
"ENSG00000151689.13",-1.52735814545238,3.74547125133907,-7.00080048195868,5.28250103107562e-07,3.07457813857928e-05,6.36132612087098,"Down"
"ENSG00000101057.16",4.60134174660142,3.45069450048345,6.99281505061661,5.37590385346508e-07,3.11081535566826e-05,6.34419576828562,"Up"
"ENSG00000214796.8",2.76054600504815,0.766860785181578,6.99266696976317,5.37765183603045e-07,3.11081535566826e-05,6.34387802188863,"Up"
"ENSG00000237248.5",-2.16850848220567,0.125904500018229,-6.98917223051239,5.41907450803694e-07,3.1252199205496e-05,6.33637826054357,"Down"
